LoanID,PoolID,BorrowerID,ServicerID,ServicerName,OriginationChannel,OriginationDate,CutoffDate,MaturityDate,OriginalLoanAmount,OriginalTerm,RemainingTerm,MonthsOnBook,InterestRate,MonthlyEMI,LoanPurpose,CurrentBalance,ScheduledPaymentDue,LastPaymentAmount,LastPaymentDate,DelinquencyStatus,DelinquencyDays,TotalPaymentsDue,TotalPaymentsMade,Times30DPD_Last12M,Times60DPD_Last12M,Times90DPD_Last12M,VehicleMake,VehicleModel,VehicleYear,VehicleType,IsNewVehicle,OriginalVehicleValue,CurrentVehicleValue,LTV_AtOrigination,LTV_Current,BorrowerAge,EmploymentType,AnnualIncome_INR,DTI_Ratio,CIBIL_Score_Origination,CIBIL_Score_Current,Region,State,IFRS9_Stage,PD_Estimate,LGD_Estimate,EAD,ECL_Provision,IsDefaulted,IsModified,ModificationType,LossAmount,RecoveryAmount,NetLoss,PrepaymentAmount,InsuranceType,HasInsurance
ZAAUTO2024-1-00391,ZAAUTO2024-1,BOR-113597,SVC002,ICICI Auto Loans,Dealer,2021-08-06,2024-10-31,2027-07-06,694600.0,72,34,38,13.13,13991.18,New Vehicle Purchase,315689.54,13991.18,14178.48,2024-10-01,Current,0,38,38,0,0,0,Hyundai,i20,2021,Compact SUV,True,1018000.0,585558.19,0.6823,0.5701,44,Self-Employed,1891000.0,0.0888,729,758,East,West Bengal,1,0.0142,0.461,319574.26,2092.0,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00392,ZAAUTO2024-1,BOR-721632,SVC003,Bajaj Finance Auto,Online,2024-02-11,2024-10-31,2031-01-05,1705200.0,84,76,8,14.3,32238.73,New Vehicle Purchase,1441498.22,32238.73,9382.31,2024-10-28,30-59 DPD,54,8,3,3,2,0,Toyota,Glanza,2024,Sedan,True,1952000.0,1755342.73,0.8736,0.8169,37,Self-Employed,2596000.0,0.149,770,722,West,Goa,2,0.0888,0.4669,1455421.78,60342.83,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00393,ZAAUTO2024-1,BOR-429429,SVC002,ICICI Auto Loans,DSA,2022-04-03,2024-10-31,2027-03-08,801600.0,60,30,30,14.2,18735.05,New Vehicle Purchase,389860.03,18735.05,19019.14,2024-10-05,Current,0,30,30,0,0,0,Maruti Suzuki,Alto,2022,Compact SUV,True,1231000.0,721458.13,0.6511,0.4948,62,Self-Employed,4173000.0,0.0539,815,789,Central,Madhya Pradesh,1,0.0224,0.6058,395672.39,5369.24,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00394,ZAAUTO2024-1,BOR-389353,SVC002,ICICI Auto Loans,Dealer,2023-08-11,2024-10-31,2028-07-15,659500.0,60,46,14,8.25,13451.33,New Vehicle Purchase,475801.87,13451.33,12825.22,2024-10-13,Current,0,14,14,0,0,0,Tata Motors,Safari,2023,Compact SUV,True,873000.0,700771.03,0.7554,0.6551,35,Professional,1638000.0,0.0985,800,766,West,Maharashtra,1,0.0215,0.5439,485211.75,5673.99,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00395,ZAAUTO2024-1,BOR-848529,SVC003,Bajaj Finance Auto,Direct,2024-03-10,2024-10-31,2028-02-18,1197100.0,48,41,7,8.56,29540.41,New Vehicle Purchase,1000453.89,29540.41,30629.46,2024-10-17,Current,0,7,7,0,0,0,Maruti Suzuki,Swift,2024,Sedan,True,1295000.0,1124362.27,0.9244,0.8434,37,Salaried,2928000.0,0.1211,736,696,East,Bihar,1,0.0206,0.3768,1010821.32,7846.08,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00396,ZAAUTO2024-1,BOR-892684,SVC001,HDFC Bank Auto Finance,Online,2024-08-13,2024-10-31,2028-07-23,352300.0,48,46,2,11.0,9105.38,Used Vehicle Purchase,320213.96,9105.38,9327.78,2024-10-13,Current,0,2,2,0,0,0,Volkswagen,Taigun,2022,MUV,False,517000.0,480941.44,0.6814,0.6346,47,Salaried,1153000.0,0.0948,656,659,Central,Madhya Pradesh,1,0.0201,0.5987,326573.11,3929.94,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00397,ZAAUTO2024-1,BOR-224956,SVC003,Bajaj Finance Auto,Online,2023-02-06,2024-10-31,2027-01-16,1142100.0,48,28,20,9.79,28851.56,New Vehicle Purchase,625619.44,28851.56,29278.07,2024-10-17,Current,0,20,20,0,0,0,Volkswagen,Virtus,2023,Sedan,True,1656000.0,1275386.09,0.6897,0.4971,41,Professional,435000.0,0.7959,804,819,East,Odisha,1,0.024,0.5523,653354.78,8660.35,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00398,ZAAUTO2024-1,BOR-890478,SVC001,HDFC Bank Auto Finance,Online,2022-06-01,2024-10-31,2027-05-06,897400.0,60,32,28,10.71,19382.11,Refinance,458805.04,19382.11,18782.79,2024-10-04,Current,0,28,28,0,0,0,Mahindra,XUV300,2021,Sedan,False,1335000.0,929316.48,0.6722,0.5176,34,Professional,2557000.0,0.091,802,788,South,Karnataka,1,0.0193,0.5686,480855.4,5276.9,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00399,ZAAUTO2024-1,BOR-939444,SVC002,ICICI Auto Loans,Dealer,2023-02-03,2024-10-31,2026-01-18,369200.0,36,16,20,9.61,11845.56,New Vehicle Purchase,154146.55,11845.56,11700.36,2024-10-29,Current,0,20,20,0,0,0,Hyundai,i20,2023,Hatchback,True,603000.0,458043.84,0.6122,0.3364,36,Salaried,2335000.0,0.0609,824,777,East,Odisha,1,0.0224,0.4939,159783.95,1767.75,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00400,ZAAUTO2024-1,BOR-312544,SVC002,ICICI Auto Loans,DSA,2023-08-12,2024-10-31,2028-07-16,1399900.0,60,46,14,12.47,31473.51,New Vehicle Purchase,1081660.94,31473.51,18511.33,2024-10-09,Repossessed,406,14,9,1,2,2,Honda,City,2023,Compact SUV,True,1687000.0,1377477.8,0.8298,0.7706,40,Salaried,2904000.0,0.1301,698,678,East,West Bengal,3,0.8727,0.462,1130434.16,455776.81,True,False,,482003.17,182879.1,299124.07,0,Third Party,True
ZAAUTO2024-1-00401,ZAAUTO2024-1,BOR-552682,SVC001,HDFC Bank Auto Finance,DSA,2024-04-03,2024-10-31,2030-03-03,1871600.0,72,66,6,12.23,36814.38,New Vehicle Purchase,1649021.92,36814.38,16948.3,2024-10-15,30-59 DPD,46,6,2,1,2,0,Honda,Amaze,2024,SUV,True,2872000.0,2896826.08,0.6517,0.6187,27,Business Owner,2064000.0,0.214,741,750,East,Odisha,2,0.0899,0.4757,1658246.55,70915.63,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00402,ZAAUTO2024-1,BOR-788801,SVC001,HDFC Bank Auto Finance,DSA,2024-09-23,2024-10-31,2029-08-28,1514200.0,60,59,1,11.34,33179.71,New Vehicle Purchase,1428279.26,33179.71,33318.95,2024-10-25,Current,0,1,1,0,0,0,Tata Motors,Altroz,2024,SUV,True,2121000.0,2284797.18,0.7139,0.6816,47,Self-Employed,3012000.0,0.1322,841,843,North,Haryana,1,0.0157,0.3717,1496130.42,8730.95,False,True,Payment Deferral,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00403,ZAAUTO2024-1,BOR-474880,SVC001,HDFC Bank Auto Finance,DSA,2022-01-27,2024-10-31,2027-12-27,393700.0,72,39,33,14.16,8146.25,Refinance,205425.1,8146.25,8366.03,2024-10-04,Current,0,33,33,0,0,0,Maruti Suzuki,Swift,2021,Sedan,False,630000.0,394872.54,0.625,0.5399,49,Salaried,1181000.0,0.0828,749,746,South,Andhra Pradesh,1,0.0178,0.3593,212621.46,1359.83,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00404,ZAAUTO2024-1,BOR-186994,SVC001,HDFC Bank Auto Finance,Direct,2024-06-24,2024-10-31,2027-06-09,696600.0,36,32,4,10.82,22746.46,New Vehicle Purchase,607782.1,22746.46,22662.71,2024-10-07,Current,0,4,4,0,0,0,Toyota,Urban Cruiser,2024,MUV,True,904000.0,912469.56,0.7706,0.7062,37,Salaried,2348000.0,0.1163,711,738,East,West Bengal,1,0.0211,0.5526,608640.16,7096.66,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00405,ZAAUTO2024-1,BOR-730320,SVC002,ICICI Auto Loans,Direct,2024-01-03,2024-10-31,2028-12-07,1135600.0,60,51,9,13.47,26112.43,New Vehicle Purchase,874498.99,26112.43,26917.79,2024-10-24,Current,0,9,9,0,0,0,Maruti Suzuki,Wagon R,2024,Compact SUV,True,1240000.0,1017933.77,0.9158,0.7906,43,Professional,815000.0,0.3845,689,648,South,Kerala,1,0.0167,0.6097,900015.55,9163.95,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00406,ZAAUTO2024-1,BOR-842820,SVC001,HDFC Bank Auto Finance,Direct,2021-10-13,2024-10-31,2026-09-17,993600.0,60,24,36,13.06,22637.98,New Vehicle Purchase,383329.3,22637.98,22351.19,2024-10-15,Current,0,36,36,0,0,0,Tata Motors,Altroz,2021,Compact SUV,True,1319000.0,745877.54,0.7533,0.5117,58,Business Owner,1068000.0,0.2544,771,725,West,Gujarat,1,0.0155,0.3986,394262.25,2435.87,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00407,ZAAUTO2024-1,BOR-111737,SVC003,Bajaj Finance Auto,DSA,2024-09-06,2024-10-31,2029-08-11,499100.0,60,59,1,8.43,10222.97,New Vehicle Purchase,493344.08,10222.97,9861.19,2024-10-23,Current,0,1,1,0,0,0,Tata Motors,Tiago,2024,Compact SUV,True,744000.0,787680.46,0.6709,0.6712,45,Salaried,432000.0,0.284,784,768,Central,Madhya Pradesh,1,0.0197,0.4142,497597.15,4060.26,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00408,ZAAUTO2024-1,BOR-336288,SVC001,HDFC Bank Auto Finance,Direct,2021-10-25,2024-10-31,2027-09-24,570500.0,72,36,36,13.38,11567.01,New Vehicle Purchase,272202.2,11567.01,11723.56,2024-10-16,Current,0,36,36,0,0,0,Hyundai,Verna,2021,Hatchback,True,831000.0,481351.76,0.6865,0.5767,41,Professional,580000.0,0.2393,760,715,West,Gujarat,1,0.0198,0.6348,279137.19,3508.49,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00409,ZAAUTO2024-1,BOR-390863,SVC002,ICICI Auto Loans,Online,2022-08-13,2024-10-31,2026-07-23,561600.0,48,22,26,12.91,15041.25,New Vehicle Purchase,233202.41,15041.25,10525.89,2024-09-29,60-89 DPD,76,26,20,1,1,1,MG Motor,Hector,2022,Hatchback,True,705000.0,458638.52,0.7966,0.4808,49,Business Owner,4150000.0,0.0435,737,725,Central,Chhattisgarh,2,0.1224,0.5349,233936.23,15316.22,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00410,ZAAUTO2024-1,BOR-802215,SVC003,Bajaj Finance Auto,Online,2022-10-26,2024-10-31,2028-09-24,945300.0,72,48,24,9.45,17251.43,New Vehicle Purchase,623686.3,17251.43,17785.5,2024-10-08,Current,0,24,24,0,0,0,Mahindra,XUV300,2022,SUV,True,1318000.0,890675.74,0.7172,0.6646,36,Self-Employed,4071000.0,0.0509,826,813,South,Andhra Pradesh,1,0.0217,0.4117,648320.19,5792.02,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00411,ZAAUTO2024-1,BOR-677433,SVC002,ICICI Auto Loans,DSA,2023-09-19,2024-10-31,2028-08-23,970500.0,60,47,13,8.37,19850.54,New Vehicle Purchase,727143.28,19850.54,18939.47,2024-10-27,Current,0,13,13,0,0,0,Kia,Carens,2023,SUV,True,1195000.0,963669.15,0.8121,0.721,48,Salaried,2511000.0,0.0949,715,728,East,Bihar,1,0.0178,0.3919,731612.18,5103.59,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00412,ZAAUTO2024-1,BOR-390637,SVC003,Bajaj Finance Auto,Dealer,2024-01-29,2024-10-31,2027-01-13,828600.0,36,27,9,9.86,26682.16,Used Vehicle Purchase,617506.28,26682.16,2658.89,2024-10-16,60-89 DPD,67,9,5,1,0,1,Volkswagen,Virtus,2023,MUV,False,1038000.0,989853.61,0.7983,0.6669,40,Professional,1431000.0,0.2237,706,735,Central,Chhattisgarh,2,0.1527,0.3774,640368.09,36903.76,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00413,ZAAUTO2024-1,BOR-707794,SVC003,Bajaj Finance Auto,Online,2022-03-29,2024-10-31,2025-03-13,1315400.0,36,5,31,9.17,41933.52,New Vehicle Purchase,172879.03,41933.52,41929.46,2024-10-07,Current,0,31,31,0,0,0,Mahindra,Bolero,2022,Sedan,True,1885000.0,1263855.37,0.6978,0.146,62,Professional,2397000.0,0.2099,709,671,North,Uttar Pradesh,1,0.0165,0.552,176653.41,1608.96,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00414,ZAAUTO2024-1,BOR-387458,SVC002,ICICI Auto Loans,Dealer,2024-05-27,2024-10-31,2028-05-06,753200.0,48,43,5,9.03,18754.15,Refinance,643021.94,18754.15,18321.16,2024-10-15,Current,0,5,5,0,0,0,Mahindra,Thar,2023,Compact SUV,False,1143000.0,1069806.6,0.6589,0.5985,37,Business Owner,2270000.0,0.0991,770,723,Central,Madhya Pradesh,1,0.0199,0.5673,672253.33,7589.25,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00415,ZAAUTO2024-1,BOR-897662,SVC001,HDFC Bank Auto Finance,Direct,2021-12-12,2024-10-31,2024-11-26,858400.0,36,2,34,14.35,29484.21,New Vehicle Purchase,45527.9,29484.21,29940.1,2024-10-20,Current,0,34,34,0,0,0,Mahindra,XUV300,2021,Compact SUV,True,1284000.0,727935.51,0.6685,0.0599,38,Salaried,813000.0,0.4352,807,827,North,Punjab,1,0.0189,0.4,45679.92,345.34,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00416,ZAAUTO2024-1,BOR-659890,SVC002,ICICI Auto Loans,Direct,2023-08-22,2024-10-31,2026-08-06,905300.0,36,22,14,9.38,28948.67,New Vehicle Purchase,562904.82,28948.67,13290.09,2024-10-14,60-89 DPD,60,14,10,0,2,2,Honda,City,2023,Sedan,True,1444000.0,1192374.66,0.627,0.4685,30,Professional,2901000.0,0.1197,744,716,South,Telangana,2,0.096,0.4907,586730.81,27639.25,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00417,ZAAUTO2024-1,BOR-937642,SVC001,HDFC Bank Auto Finance,Dealer,2023-07-21,2024-10-31,2027-06-30,677700.0,48,33,15,7.5,16386.04,Refinance,451529.27,16386.04,5015.08,2024-10-12,120+ DPD,267,15,11,3,0,2,Tata Motors,Altroz,2021,Sedan,False,1087000.0,868811.1,0.6235,0.5066,54,Professional,2886000.0,0.0681,835,836,Central,Chhattisgarh,3,0.7005,0.5299,459826.15,170685.14,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00418,ZAAUTO2024-1,BOR-895613,SVC001,HDFC Bank Auto Finance,Direct,2022-10-07,2024-10-31,2026-09-16,996400.0,48,24,24,10.65,25583.45,New Vehicle Purchase,492502.83,25583.45,26630.82,2024-10-04,Current,0,24,24,0,0,0,MG Motor,Hector,2022,Sedan,True,1210000.0,788828.99,0.8235,0.5717,32,Business Owner,1226000.0,0.2504,708,714,West,Gujarat,1,0.0254,0.6191,515225.6,8101.99,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00419,ZAAUTO2024-1,BOR-845647,SVC003,Bajaj Finance Auto,Dealer,2022-08-26,2024-10-31,2025-08-10,334900.0,36,10,26,14.44,11517.79,Used Vehicle Purchase,85761.46,11517.79,11781.16,2024-09-29,Current,0,26,26,0,0,0,Toyota,Urban Cruiser,2018,Hatchback,False,363000.0,228130.61,0.9227,0.3434,59,Business Owner,2842000.0,0.0486,811,827,West,Maharashtra,1,0.0246,0.5775,87619.95,1244.77,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00420,ZAAUTO2024-1,BOR-197716,SVC002,ICICI Auto Loans,Direct,2021-11-11,2024-10-31,2025-10-21,2281900.0,48,13,35,8.5,56244.96,New Vehicle Purchase,641035.15,56244.96,54665.01,2024-10-21,Current,0,35,35,0,0,0,Honda,Amaze,2021,MUV,True,2775000.0,1746250.13,0.8223,0.3983,48,Business Owner,784000.0,0.8609,727,678,South,Tamil Nadu,1,0.014,0.3699,668562.5,3462.22,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00421,ZAAUTO2024-1,BOR-685701,SVC003,Bajaj Finance Auto,Online,2023-10-08,2024-10-31,2029-09-06,2324000.0,72,60,12,14.19,48124.5,New Vehicle Purchase,1817973.22,48124.5,4100.08,2024-10-22,1-29 DPD,25,12,11,3,0,0,Hyundai,Creta,2023,SUV,True,2465000.0,2133256.38,0.9428,0.8616,58,Business Owner,2037000.0,0.2835,689,714,Central,Chhattisgarh,1,0.02,0.5673,1854760.73,21044.12,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00422,ZAAUTO2024-1,BOR-447302,SVC001,HDFC Bank Auto Finance,Online,2022-03-25,2024-10-31,2028-02-22,732800.0,72,41,31,12.7,14594.53,New Vehicle Purchase,401804.85,14594.53,14492.52,2024-10-16,Current,0,31,31,0,0,0,Mahindra,Bolero,2022,Hatchback,True,943000.0,566913.05,0.777,0.6785,43,Salaried,2020000.0,0.0867,819,777,West,Maharashtra,1,0.0168,0.6137,411686.45,4244.55,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00423,ZAAUTO2024-1,BOR-108902,SVC001,HDFC Bank Auto Finance,Direct,2024-06-04,2024-10-31,2027-05-20,2158500.0,36,32,4,8.07,67709.27,New Vehicle Purchase,1955944.72,67709.27,68483.62,2024-10-19,Current,0,4,4,0,0,0,Tata Motors,Harrier,2024,SUV,True,2402000.0,2419123.68,0.8986,0.8554,31,Professional,2615000.0,0.3107,673,642,North,Delhi,1,0.0247,0.449,1959753.16,21734.25,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00424,ZAAUTO2024-1,BOR-735612,SVC002,ICICI Auto Loans,DSA,2023-03-12,2024-10-31,2030-02-03,1930500.0,84,65,19,9.49,31542.17,New Vehicle Purchase,1359007.41,31542.17,32470.32,2024-10-12,Current,0,19,19,0,0,0,MG Motor,Hector,2023,SUV,True,2462000.0,1963863.12,0.7841,0.715,39,Self-Employed,3324000.0,0.1139,829,844,North,Uttar Pradesh,1,0.0183,0.5027,1378961.26,12685.63,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00425,ZAAUTO2024-1,BOR-396196,SVC001,HDFC Bank Auto Finance,DSA,2022-03-08,2024-10-31,2028-02-05,181500.0,72,41,31,8.38,3216.07,Used Vehicle Purchase,104223.94,3216.07,3316.58,2024-10-02,Current,0,31,31,0,0,0,Mahindra,Bolero,2020,Hatchback,False,283000.0,183351.79,0.6412,0.5864,45,Business Owner,3762000.0,0.0103,761,763,North,Rajasthan,1,0.0163,0.3698,104387.46,629.22,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00426,ZAAUTO2024-1,BOR-362773,SVC001,HDFC Bank Auto Finance,Online,2023-03-26,2024-10-31,2026-03-10,1752000.0,36,17,19,13.58,59522.44,Used Vehicle Purchase,764974.63,59522.44,59528.85,2024-10-18,Current,0,19,19,0,0,0,Toyota,Urban Cruiser,2020,MUV,False,2030000.0,1456771.08,0.863,0.4881,49,Salaried,2970000.0,0.2405,687,642,South,Tamil Nadu,1,0.0225,0.5901,779242.32,10346.2,False,False,,0,0,0,86212.01,Nil,False
ZAAUTO2024-1-00427,ZAAUTO2024-1,BOR-866793,SVC002,ICICI Auto Loans,Direct,2024-09-10,2024-10-31,2031-08-05,1460200.0,84,83,1,8.88,23404.44,New Vehicle Purchase,1460200.0,23404.44,4758.44,2024-10-15,Repossessed,421,1,0,3,1,1,Volkswagen,Virtus,2024,Compact SUV,True,1793000.0,1595853.77,0.8144,0.8243,24,Professional,4831000.0,0.0581,801,821,West,Goa,3,0.8241,0.4401,1507806.51,546860.93,True,False,,793624.81,213710.12,579914.69,16112.06,Nil,False
ZAAUTO2024-1-00428,ZAAUTO2024-1,BOR-386926,SVC001,HDFC Bank Auto Finance,DSA,2022-04-15,2024-10-31,2025-03-30,868100.0,36,6,30,14.21,29758.22,New Vehicle Purchase,147628.89,29758.22,29248.68,2024-10-16,Current,0,30,30,0,0,0,Maruti Suzuki,Ertiga,2022,MUV,True,1445000.0,1007399.17,0.6008,0.1596,58,Professional,377000.0,0.9472,837,826,Central,Madhya Pradesh,1,0.0207,0.4486,151652.24,1408.25,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00429,ZAAUTO2024-1,BOR-314007,SVC002,ICICI Auto Loans,Direct,2021-02-12,2024-10-31,2026-01-17,882100.0,60,16,44,10.41,18920.47,New Vehicle Purchase,243669.7,18920.47,18854.81,2024-10-24,Current,0,44,44,0,0,0,Hyundai,Venue,2021,SUV,True,1256000.0,590607.92,0.7023,0.411,35,Business Owner,4700000.0,0.0483,729,748,Central,Madhya Pradesh,1,0.0154,0.4854,245149.25,1832.53,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00430,ZAAUTO2024-1,BOR-119112,SVC001,HDFC Bank Auto Finance,DSA,2024-06-12,2024-10-31,2028-05-22,478200.0,48,44,4,11.32,12433.77,New Vehicle Purchase,410971.27,12433.77,9288.49,2024-09-30,Default,488,4,1,0,2,1,Kia,Seltos,2024,Hatchback,True,650000.0,625910.97,0.7358,0.6641,27,Salaried,1289000.0,0.1158,783,801,South,Kerala,3,0.9895,0.5743,412345.98,234323.79,True,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00431,ZAAUTO2024-1,BOR-796862,SVC003,Bajaj Finance Auto,Online,2023-07-27,2024-10-31,2027-07-06,1139700.0,48,33,15,7.53,27572.65,New Vehicle Purchase,746962.61,27572.65,18135.4,2024-10-13,1-29 DPD,20,15,14,3,0,0,Honda,Amaze,2023,Sedan,True,1860000.0,1384557.89,0.6127,0.4897,46,Business Owner,4285000.0,0.0772,730,739,North,Haryana,1,0.0154,0.5932,776323.7,7091.93,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00432,ZAAUTO2024-1,BOR-178011,SVC002,ICICI Auto Loans,Online,2021-08-07,2024-10-31,2025-07-17,1393800.0,48,10,38,9.46,34990.01,New Vehicle Purchase,298348.86,34990.01,7740.21,2024-09-26,Default,230,38,32,0,1,0,Maruti Suzuki,Wagon R,2021,Sedan,True,1574000.0,899897.76,0.8855,0.3484,58,Business Owner,1957000.0,0.2146,726,728,North,Delhi,3,0.7573,0.3871,306947.44,89981.9,True,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00433,ZAAUTO2024-1,BOR-197483,SVC001,HDFC Bank Auto Finance,Dealer,2021-06-13,2024-10-31,2024-05-28,793900.0,36,0,40,9.68,25497.81,New Vehicle Purchase,0,25497.81,9593.62,2024-10-23,30-59 DPD,45,40,36,1,2,0,Volkswagen,Virtus,2021,SUV,True,1071000.0,520093.06,0.7413,0.0,46,Business Owner,1202000.0,0.2546,674,699,North,Delhi,2,0.1081,0.4055,0.0,0.0,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00434,ZAAUTO2024-1,BOR-743047,SVC001,HDFC Bank Auto Finance,Dealer,2023-11-10,2024-10-31,2030-10-04,1516400.0,84,73,11,9.17,24528.51,Refinance,1270986.33,24528.51,11385.23,2024-10-16,120+ DPD,188,11,9,3,1,2,Mahindra,Bolero,2018,SUV,False,1695000.0,1363107.26,0.8946,0.8639,46,Self-Employed,4178000.0,0.0705,724,718,South,Kerala,3,0.8018,0.4073,1287060.25,420319.31,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00435,ZAAUTO2024-1,BOR-102954,SVC002,ICICI Auto Loans,Online,2021-03-24,2024-10-31,2025-03-03,601900.0,48,5,43,9.44,15104.38,New Vehicle Purchase,57487.22,15104.38,15645.29,2024-10-16,Current,0,43,43,0,0,0,Mahindra,XUV700,2021,Hatchback,True,931000.0,449694.98,0.6465,0.1276,38,Salaried,436000.0,0.4157,677,670,South,Kerala,1,0.0193,0.4105,59312.59,469.91,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00436,ZAAUTO2024-1,BOR-313741,SVC002,ICICI Auto Loans,Direct,2022-07-15,2024-10-31,2025-06-29,1275300.0,36,9,27,12.74,42810.36,New Vehicle Purchase,312015.63,42810.36,42545.49,2024-10-23,Current,0,27,27,0,0,0,Honda,City,2022,MUV,True,2052000.0,1253193.56,0.6215,0.2249,50,Salaried,766000.0,0.6707,721,693,East,West Bengal,1,0.0223,0.4327,319454.63,3082.48,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00437,ZAAUTO2024-1,BOR-367188,SVC003,Bajaj Finance Auto,Direct,2022-04-26,2024-10-31,2025-04-10,1168800.0,36,6,30,9.37,37369.12,New Vehicle Purchase,186155.77,37369.12,38376.91,2024-10-05,Current,0,30,30,0,0,0,MG Motor,Astor,2022,Compact SUV,True,1261000.0,818007.85,0.9269,0.2307,30,Business Owner,2873000.0,0.1561,729,730,North,Delhi,1,0.0215,0.6432,186187.15,2574.74,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00438,ZAAUTO2024-1,BOR-802374,SVC003,Bajaj Finance Auto,Dealer,2021-01-03,2024-10-31,2025-12-08,2055900.0,60,15,45,11.6,45317.88,New Vehicle Purchase,511059.25,45317.88,7430.66,2024-10-05,1-29 DPD,12,45,44,1,0,0,MG Motor,Hector,2021,SUV,True,2746000.0,1271997.25,0.7487,0.4046,63,Business Owner,2676000.0,0.2032,700,681,West,Maharashtra,1,0.0223,0.381,533952.8,4536.62,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00439,ZAAUTO2024-1,BOR-368914,SVC003,Bajaj Finance Auto,Direct,2021-05-29,2024-10-31,2025-05-08,767300.0,48,7,41,9.03,19105.23,New Vehicle Purchase,102333.83,19105.23,19919.55,2024-09-30,Current,0,41,41,0,0,0,Hyundai,Grand i10,2021,Compact SUV,True,1185000.0,640153.41,0.6475,0.17,25,Professional,865000.0,0.265,721,746,East,Odisha,1,0.0145,0.5567,105102.34,848.4,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00440,ZAAUTO2024-1,BOR-272275,SVC002,ICICI Auto Loans,Dealer,2022-03-20,2024-10-31,2027-02-22,384000.0,60,29,31,12.77,8692.03,Refinance,182527.03,8692.03,1419.68,2024-10-12,1-29 DPD,8,31,30,1,0,0,Honda,Amaze,2017,Compact SUV,False,640000.0,428828.25,0.6,0.4541,25,Salaried,1886000.0,0.0553,820,805,South,Tamil Nadu,1,0.0219,0.4177,183754.66,1680.92,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00441,ZAAUTO2024-1,BOR-322072,SVC002,ICICI Auto Loans,Direct,2023-06-04,2024-10-31,2029-05-03,614700.0,72,56,16,8.26,10855.89,Used Vehicle Purchase,485110.21,10855.89,10976.33,2024-10-03,Current,0,16,16,0,0,0,Tata Motors,Altroz,2021,MUV,False,1004000.0,775404.0,0.6123,0.598,27,Self-Employed,2251000.0,0.0579,761,740,South,Andhra Pradesh,1,0.0239,0.5283,501131.38,6327.47,False,False,,0,0,0,0,Comprehensive,True
